index,sim_idx,hdgrid,avg_msc0,avg_msc1,avg_delays0,avg_delays1,instant_delays0,instant_delays1,vol0_dep,vol1_dep,density0,density1,logsum,time
79,1,11.5,-101.13341569808861,-163.87000857067807,2.7744882375855515,2.764189966462802,2.936431936592801,2.93506376792027,15.523533825983371,17.115521679224464,127.39862030930027,134.2486594284567,-387.34629086721316,37.437560970267256
80,1,11.583333333333334,-91.59551165868409,-151.98377319157547,2.7167789206060577,2.703174087417665,2.8731270657529393,2.8700898904392433,15.862687940805857,17.860035687354916,117.84955564425502,126.7095657430564,-387.34629086721316,37.437560970267256
81,1,11.666666666666666,-82.65831656229149,-140.817598372402,2.660419980052673,2.6430460283157986,2.7937397334083984,2.782629059686843,12.16157311546722,14.299676325338199,105.87457235961774,116.56125041374827,-387.34629086721316,37.437560970267256
82,1,11.75,-74.46127540314627,-130.4465085806184,2.6101167925648903,2.5899817425971507,2.7357650978372625,2.723205343904263,13.494749024309709,16.17129968185544,97.12953368160474,109.66615691174356,-387.34629086721316,37.437560970267256
83,1,11.833333333333334,-66.78027094525098,-120.62450033616926,2.5617329670496005,2.5382868341159175,2.6754331484664275,2.659310481151805,11.720996483602327,14.685862751686521,88.02891190847606,102.25226420621362,-387.34629086721316,37.437560970267256
84,1,11.916666666666666,-59.662357919804585,-111.39533300027692,2.5165398122611076,2.4895718046785524,2.6250616567207135,2.60963105622507,13.320389625029359,17.05714283239293,80.43075041516263,96.48782696958972,-387.34629086721316,37.437560970267256
85,1,12.0,-52.99659374271117,-102.60036402546976,2.4727897960813086,2.440645191653763,2.5681814207581457,2.548572142204932,9.358140113595432,12.837750774277598,71.85079370466603,89.40299701987567,-387.34629086721316,37.437560970267256
86,1,12.083333333333334,-47.108213752258465,-94.67355055151012,2.4335106842002245,2.3956732338980156,2.51239770952549,2.486645155241549,7.2792570688617495,10.677025132921518,63.436239520291565,82.21744223275614,-387.34629086721316,37.437560970267256
87,1,12.166666666666666,-42.04329508917814,-87.60145977389283,2.4002099824318486,2.3567117023419657,2.4622767759906,2.427957595839326,5.955098174180804,9.163248824219538,55.875872852649074,75.40776693470944,-387.34629086721316,37.437560970267256
88,1,12.25,-37.70793269084896,-81.39736797926788,2.3733468970897746,2.3254565930400575,2.420177175153344,2.374069385640322,5.654167231586486,8.649191747000557,49.525464022584586,69.1549730276893,-387.34629086721316,37.437560970267256
89,1,12.333333333333334,-34.07254873777016,-76.18956863383225,2.35208193368738,2.302539777826884,2.3982038453641286,2.352395183196693,6.248073903692085,9.749484050620381,46.21095213305924,66.64005704739287,-387.34629086721316,37.437560970267256
90,1,12.416666666666666,-30.595578672172273,-71.08533220556662,2.3306021796471517,2.278276473842554,2.3828407121453465,2.3400584992588116,6.544466840770649,10.259752821305568,43.89353878685782,65.20859844309427,-387.34629086721316,37.437560970267256
91,1,12.5,-27.00308065188779,-65.56491255306993,2.306200300547518,2.2481360061514604,2.3655556659462036,2.326059123331594,5.458173491306029,9.19867089747685,41.28621929146789,63.58421321715094,-387.34629086721316,37.437560970267256
92,1,12.583333333333334,-23.27207088039746,-59.59940040526174,2.2785812253660622,2.2106251013487923,2.3391794366074694,2.2956090368583624,4.626263787766694,8.162112020273337,37.30756304852614,60.05100781906961,-387.34629086721316,37.437560970267256
93,1,12.666666666666666,-19.61954834793049,-53.44302497588966,2.2506449975196094,2.170318935022247,2.30087927841478,2.239697568212782,3.5406363630296256,6.558204469125717,31.53027162669194,53.563449794993794,-387.34629086721316,37.437560970267256
94,1,12.75,-16.438266168414977,-47.876003712276855,2.2265027622058704,2.135411686694198,2.2785964781855155,2.212942731286706,4.640440682558367,8.62635263866419,28.169078443851618,50.45901413649089,-387.34629086721316,37.437560970267256
95,1,12.833333333333334,-13.578810344908478,-42.68734472710931,2.2019179984403183,2.09702246404997,2.240702724546041,2.1597445014830825,1.9344945781763407,5.433482484374594,22.453090098815963,44.28628050974846,-387.34629086721316,37.437560970267256
96,1,12.916666666666666,-11.077404750954367,-37.611104677608964,2.182848572235496,2.0641634323652536,2.2200180219441994,2.133066375204856,1.7922775309874224,4.858919723725837,19.33295794939776,41.19074579395101,-387.34629086721316,37.437560970267256
97,1,13.0,-8.76177363103295,-32.3034389189541,2.164474979287753,2.027828319099951,2.1982187946976977,2.0980608127141886,1.5455155295746188,4.191422287998452,16.044708121806497,37.12895626623897,-387.34629086721316,37.437560970267256
98,1,13.083333333333334,-6.666651261789012,-27.088920937144806,2.147512504927961,1.9898254521216054,2.1802699115876027,2.068727677505479,1.3441477742215064,4.4127466282135375,13.337253810475504,33.72535372628654,-387.34629086721316,37.437560970267256
99,1,13.166666666666666,-4.816057794559167,-21.853676600791776,2.1312779430584685,1.9475336735392452,2.1550941143631563,2.01299290368199,0.33857348537656057,2.0086269436533755,9.539673742767226,27.25829807745928,-387.34629086721316,37.437560970267256
100,1,13.25,-3.3386306329711273,-17.224245576720758,2.1193023468813776,1.911512471847919,2.136644918784776,1.9588014938268405,0.6070831299596415,1.9496266707454861,6.756751050425364,20.97032309918894,-387.34629086721316,37.437560970267256
101,1,13.333333333333334,-2.2891564646687352,-13.720889791395622,2.1106007387755126,1.884964459143323,2.1208705644812524,1.910412563824579,0.603308813507833,2.0859685628629316,4.37730808979254,15.355625458127584,-387.34629086721316,37.437560970267256
102,1,13.416666666666666,-1.6617266604118317,-11.528750672817957,2.1054257940716945,1.8700210036231038,2.1107733845147854,1.8864716695524393,0.36260569426115374,2.448219057034529,2.8542242708823036,12.577699131002749,-387.34629086721316,37.437560970267256
103,1,13.5,-1.2699264598743076,-9.891182822348167,2.1026277726547318,1.8596456558805974,2.107369996349631,1.8822644834181412,0.35930139049916915,2.5938771611332383,2.3408487084943914,12.089528012884514,-387.34629086721316,37.437560970267256
104,1,13.583333333333334,-0.9593953129493741,-8.1836654939422,2.100173431950464,1.8458207333273464,2.103674967670089,1.868344119661842,0.09831321129761404,1.2552529525816198,1.7834813632643522,10.47431078155584,-387.34629086721316,37.437560970267256
105,1,13.666666666666666,-0.7121283219578688,-6.581884997138968,2.0983471723765175,1.8321231894543755,2.101364032501298,1.8506429505081095,0.1395908163889663,0.7691201826775855,1.434894136550978,8.420396535325459,-387.34629086721316,37.437560970267256
106,1,13.75,-0.5155249270760349,-5.196686505062148,2.0968188183218515,1.8207009091809212,2.098236127482306,1.8371921288975321,0.05788864281475096,1.038316272282309,0.9630731392690163,6.859661541521804,-387.34629086721316,37.437560970267256
107,1,13.833333333333334,-0.3679375316042358,-3.8969024849341833,2.0961297662298923,1.8107407360270276,2.096195122094271,1.8190808376463405,0.02040389529304638,0.2333720816431163,0.6552027941677977,4.75815972571622,-387.34629086721316,37.437560970267256
108,1,13.916666666666666,-0.27003830097812115,-2.904419680273315,2.096155138566819,1.8057607279448247,2.0948790120798955,1.807245684653514,0.06007802845347496,0.32760637201091525,0.4566774758652614,3.384895105330598,-387.34629086721316,37.437560970267256
109,1,14.0,-0.17789976553217457,-1.9769049093838476,2.096776569001055,1.8048779449978407,2.0967765690010554,1.8048779449978412,0.4690173135582091,1.1557870246064907,0.7429096963147273,3.110159907450975,-387.34629086721316,37.437560970267256
1,2,5.0,-0.058640558534694576,-0.5886126320303711,2.092297721567378,1.782306565158773,2.0919497090363617,1.778460835226655,0.01481409607923948,0.044911638704286036,0.01481409607923948,0.044911638704286036,-376.7099019159176,34.99874940461857
2,2,5.083333333333333,-0.07554656911400057,-0.8328842307682329,2.0924786039544196,1.7848377419930719,2.0922032390732395,1.7805888135454293,0.03824310332773901,0.24691504536456277,0.05305719940697849,0.2918266840688488,-376.7099019159176,34.99874940461857
3,2,5.166666666666667,-0.08812205414822658,-1.1003169706495117,2.092618972127496,1.7875380760334159,2.0924317479279675,1.784522200240748,0.03446884578367112,0.4564014331078458,0.0875260451906496,0.7482281171766947,-376.7099019159176,34.99874940461857
4,2,5.25,-0.0951409276197393,-1.2658794578406427,2.0927083002475797,1.7893921662270196,2.0927095300969305,1.787926614470089,0.0419013555240241,0.39502333631465714,0.12942740063192862,1.1432514529227578,-376.7099019159176,34.99874940461857
5,2,5.333333333333333,-0.09371726157962124,-1.3402824233351447,2.0926991063294187,1.7901663330156088,2.092853664260281,1.791624048178509,0.021741558300715048,0.4530086876387495,0.15116895745074546,1.5722746266047756,-376.7099019159176,34.99874940461857
6,2,5.416666666666667,-0.08495209108616411,-1.247900665296446,2.0926141784307353,1.7891386489672478,2.092816411579773,1.7918265273495564,0.006617679741939692,0.17424792032356917,0.1455496701763602,1.5957688291835688,-376.7099019159176,34.99874940461857
7,2,5.5,-0.07348638913518306,-1.0646453246851781,2.0925118372168545,1.7874173780059974,2.09262722565954,1.7892898478028245,0.0056151263445305775,0.059511528196720745,0.11701239394388681,1.3014310815520551,-376.7099019159176,34.99874940461857
8,2,5.583333333333333,-0.06488511758560123,-0.908870609389371,2.0924505489979746,1.786244509182671,2.0926265049878423,1.7869338844080938,0.0350165083478996,0.1500418751655107,0.11690368602692497,1.0280623148898629,-376.7099019159176,34.99874940461857
9,2,5.666666666666667,-0.05755080327447207,-0.812376923311115,2.0923612521325174,1.7857209198731165,2.0925615759428102,1.7882434495845714,0.03088871853519565,0.5776251310990919,0.10710962687436071,1.1800146830625247,-376.7099019159176,34.99874940461857
10,2,5.75,-0.050163983526990245,-0.6440748441918903,2.0922659056558484,1.7840992565522253,2.092424370798028,1.7869709910264897,0.005820983074466945,0.1689533613494471,0.08641326050444438,1.032367895582914,-376.7099019159176,34.99874940461857
11,2,5.833333333333333,-0.04990788790696995,-0.4802240138750682,2.092200721279625,1.7822775692845467,2.092288332800929,1.7853644463644944,0.0010994141520813373,0.03059625535669724,0.06589294960310041,0.8459561992808455,-376.7099019159176,34.99874940461857
12,2,5.916666666666667,-0.06083595524861623,-0.3381886696683158,2.092190529761342,1.7804415577717496,2.092052075896352,1.7810442615626438,0.00038143401558578396,0.005778610446655047,0.030255368648635282,0.34467354197127686,-376.7099019159176,34.99874940461857
13,2,6.0,-0.09172918389407925,-0.3486525207263185,2.0923180676786095,1.7802004596295564,2.091895472231795,1.7787509912770116,0.0006949711008296552,0.0021918570132912524,0.006632881155964589,0.07857922530725099,-376.7099019159176,34.99874940461857
14,2,6.083333333333333,-0.1511141729539652,-0.4962135481117568,2.0926153617564003,1.7813006710216317,2.0918862221403507,1.7782705406165027,0.0031963882376780097,0.007313839913644236,0.005237574283288268,0.02283124348415123,-376.7099019159176,34.99874940461857
15,2,6.166666666666667,-0.2478883167523734,-0.7379943330649208,2.093117850940103,1.7834432872320636,2.0919915247908887,1.7785791452829434,0.01670904718678082,0.04728432022615854,0.02112168882369741,0.058639472610174735,-376.7099019159176,34.99874940461857
16,2,6.25,-0.40700318115147527,-1.067814319812166,2.093902791373883,1.7867422951335432,2.0922880396528285,1.7807910838518832,0.044883456164023235,0.25883024341903965,0.06584873041221816,0.315296651527326,-376.7099019159176,34.99874940461857
17,2,6.333333333333333,-0.6539665425615352,-1.4652812115891416,2.0950538616310292,1.7907149945006722,2.092658849428834,1.7853905335554834,0.05600783961067088,0.5346314859776579,0.12178260220643666,0.848983166186296,-376.7099019159176,34.99874940461857
18,2,6.416666666666667,-1.0448557913220242,-1.8391573809320636,2.0967864071933597,1.79435046633558,2.092985468227517,1.790656817282685,0.04961071104829538,0.6151475731440667,0.17105059672348968,1.4600442253768535,-376.7099019159176,34.99874940461857
19,2,6.5,-1.657861277426919,-2.1478540506680166,2.099474035158849,1.7971554534359848,2.093211481153133,1.7932208465364694,0.036535506528261256,0.32570680490796666,0.2051429503325207,1.757555433046908,-376.7099019159176,34.99874940461857
20,2,6.583333333333333,-2.6018627767166316,-2.5107421217431813,2.103709868235869,1.8004548511363905,2.093605172038694,1.7939146136769297,0.07452532927782501,0.24211230135293416,0.26452826578120703,1.8380550995368785,-376.7099019159176,34.99874940461857
21,2,6.666666666666667,-4.01531053833971,-3.085444736216624,2.110303208704893,1.80565421894063,2.0940825281133186,1.7950276047059668,0.11904704252190813,0.5721973023017942,0.33653384709534334,1.9671984408954333,-376.7099019159176,34.99874940461857
22,2,6.75,-6.106234118554075,-3.9694974365976337,2.120500505018349,1.813589602479522,2.0957903635855395,1.8001982342852099,0.3130954149662062,1.3160445199026745,0.594148010826113,2.5671604921336275,-376.7099019159176,34.99874940461857
23,2,6.833333333333333,-9.087831825227031,-5.376648240015317,2.135649309320132,1.8241844889955072,2.0974356320743817,1.7936908047431726,0.39610564057471603,0.47764574876144705,0.8423244146775236,1.8120859472461404,-376.7099019159176,34.99874940461857
24,2,6.916666666666667,-13.298789632779352,-7.661487621448408,2.158390403285087,1.845689554599473,2.1026926592621287,1.7991098872370948,0.8273880896337311,0.8561929569492845,1.6353075121185308,2.440876658136421,-376.7099019159176,34.99874940461857
25,2,7.0,-19.050109189375434,-10.879979274509388,2.19081917346661,1.8776008752453466,2.113815672086272,1.8110671240792302,1.7127893237128171,1.8576711481971573,3.313130518764529,3.828306995777927,-376.7099019159176,34.99874940461857
26,2,7.083333333333333,-26.60730787109618,-15.248592396209915,2.234591609795262,1.92188613642719,2.134851645369075,1.838539938100905,3.200008898300265,3.4508794014643556,6.48624921412978,7.016051466953607,-376.7099019159176,34.99874940461857
27,2,7.166666666666667,-36.096410333886006,-20.68399046689446,2.289769543450949,1.9758886614222717,2.168707458465496,1.884500655211631,5.118265683088387,5.422920238989285,11.593144532867974,12.348997037996824,-376.7099019159176,34.99874940461857
28,2,7.25,-47.31719893549832,-26.713258726894225,2.354891129595603,2.0319275273931634,2.2115847157428505,1.9501257883764347,6.498441214412233,7.842914102511725,18.06085700063317,19.96365767127681,-376.7099019159176,34.99874940461857
29,2,7.333333333333333,-60.15122818481737,-32.653198066218195,2.429694333684412,2.0810889583882055,2.2598258441912646,1.991562426463963,7.410047293453543,6.087989800322091,25.337669178861262,24.771662190341083,-376.7099019159176,34.99874940461857
30,2,7.416666666666667,-74.54531227556303,-39.17127456020569,2.5153738090303293,2.1334975245508443,2.321686360096836,2.0336730579987172,9.471405983343,5.691832151628438,34.66886374190916,29.65787198110806,-376.7099019159176,34.99874940461857
31,2,7.5,-90.72005091828993,-46.38505072300554,2.6092371690239173,2.1875994650625414,2.3996043003365353,2.136416837955196,12.435609887083913,13.540052840562058,46.42220025527449,41.57950899454083,-376.7099019159176,34.99874940461857
32,2,7.583333333333333,-107.65307150232549,-51.55543364094584,2.7067570211638836,2.2167589171905697,2.476242363870132,2.1346965499702453,13.19482275083368,7.657401099117409,57.98247697296031,41.37989935467903,-376.7099019159176,34.99874940461857
33,2,7.666666666666667,-125.73161034730538,-59.659862010750444,2.8097937254973653,2.26154687689798,2.555759808058962,2.156135114090268,13.358692556404227,8.082176760630677,69.97708665282308,43.867473586777365,-376.7099019159176,34.99874940461857
34,2,7.75,-144.81079928391355,-70.25339463853612,2.918519994437051,2.3183089556664576,2.643362483812676,2.1874769420815827,14.50262784476999,7.081149892743828,83.19129283482933,47.50415015063526,-376.7099019159176,34.99874940461857
35,2,7.833333333333333,-164.73646992758574,-82.8884897148856,3.0302670792544104,2.3863370224086005,2.757463123962755,2.253035235088557,19.020868047099437,12.204622911821243,100.40251807960313,55.1110551407036,-376.7099019159176,34.99874940461857
