"alt_lat","alt_lng","area_radius","avoid_dist","avoid_dur","base_dist","base_dur","best_waypoints","cand_lat","cand_lng","dest_lat","dest_lng","detour_dist","detour_time","filename","idx","note","notes","orig_lat","orig_lng","uidp","valid","valid_long","valid_short","wpt_lat","wpt_lng"
"12.90348069","77.51583557","500","1451","1451","1364","1364","1","12.915026","77.517639","12.9177955","77.544037","0.005","1.45","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0422153557_4EFA/maps_L0422153557_4EFA/map_500_5.html","5",,,"12.914788","77.49970425","L0422153557_4EFA","0","0","0","12.914844","77.503426"
"None","None","500","-1","-1","-1","-1","0","12.917946","77.512169","12.9177955","77.544037","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0422153557_4EFA/maps_L0422153557_4EFA/map_500_6.html","6",,,"12.914788","77.49970425","L0422153557_4EFA","0","0","0","12.910414","77.527328"
"12.9042392","77.50994131","500","1542","1542","1365","1365","0","12.915765","77.508011","12.9177955","77.544037","1.588","2.95","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0422153557_4EFA/maps_L0422153557_4EFA/map_500_7.html","7",,,"12.914788","77.49970425","L0422153557_4EFA","1","0","1","12.910414","77.527328"
"None","None","500","-1","-1","-1","-1","0","12.914844","77.503426","12.9177955","77.544037","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0422153557_4EFA/maps_L0422153557_4EFA/map_500_8.html","8",,,"12.914788","77.49970425","L0422153557_4EFA","0","0","0","12.910414","77.527328"
"12.95371822","77.56438339","250","980","980","851","851","1","12.95776","77.564308","12.960006","77.567268","0.326","2.15","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417141549/maps_L0417141549/map_250_0.html","0",,,"12.93723","77.558304","L0417141549","0","0","0","12.954562","77.561668"
"None","None","250","-1","-1","-1","-1","0","12.958139","77.560493","12.960006","77.567268","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417141549/maps_L0417141549/map_250_1.html","1",,,"12.93723","77.558304","L0417141549","0","0","0","12.958139","77.560493"
"None","None","250","-1","-1","-1","-1","1","12.954562","77.561668","12.960006","77.567268","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417141549/maps_L0417141549/map_250_2.html","2",,,"12.93723","77.558304","L0417141549","0","0","0","12.954562","77.561668"
"12.95097696","77.55699042","250","923","923","905","905","0","12.951289","77.56205","12.960006","77.567268","0.104","0.3","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417141549/maps_L0417141549/map_250_3.html","3",,,"12.93723","77.558304","L0417141549","0","0","0","12.958139","77.560493"
"None","None","250","-1","-1","-1","-1","1","12.949415","77.560371","12.960006","77.567268","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417141549/maps_L0417141549/map_250_4.html","4",,,"12.93723","77.558304","L0417141549","0","0","0","12.954562","77.561668"
"12.94500444","77.56415746","250","948","948","851","851","1","12.945783","77.558685","12.960006","77.567268","0.453","1.616666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417141549/maps_L0417141549/map_250_5.html","5",,,"12.93723","77.558304","L0417141549","1","0","1","12.954562","77.561668"
"12.94239743","77.56414171","250","948","948","851","851","1","12.943232","77.558678","12.960006","77.567268","0.454","1.616666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417141549/maps_L0417141549/map_250_6.html","6",,,"12.93723","77.558304","L0417141549","1","0","1","12.954562","77.561668"
"12.91157437","77.57390529","500","2034","2034","1851","1851",,"12.920543","77.574432","12.913962","77.633109","0.707","3.05","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_500_0.html","0",,,"12.920221","77.5652845","L0204115017","1","0","1","None","None"
"12.90722978","77.57906896","500","1999","1999","1851","1851",,"12.919805","77.579269","12.913962","77.633109","1.166","2.466666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_500_1.html","1",,,"12.920221","77.5652845","L0204115017","0","0","0","None","None"
"12.90673001","77.57963515","500","1920","1920","1851","1851",,"12.920201","77.584778","12.913962","77.633109","1.026","1.15","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_500_2.html","2",,,"12.920221","77.5652845","L0204115017","0","0","0","None","None"
"12.93693457","77.60689648","500","2220","2220","1851","1851",,"12.917654","77.597","12.913962","77.633109","1.896","6.15","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_500_3.html","3",,,"12.920221","77.5652845","L0204115017","0","0","1","None","None"
"12.90675137","77.60200785","500","2020","2020","1851","1851",,"12.916633","77.602036","12.913962","77.633109","1.188","2.816666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_500_4.html","4",,,"12.920221","77.5652845","L0204115017","0","0","0","None","None"
"12.9058891","77.60664452","500","2015","2015","1851","1851",,"12.916668","77.606804","12.913962","77.633109","1.089","2.733333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_500_5.html","5",,,"12.920221","77.5652845","L0204115017","0","0","0","None","None"
"12.93268048","77.61281095","500","2142","2142","1851","1851",,"12.916525","77.612129","12.913962","77.633109","1.767","4.85","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_500_6.html","6",,,"12.920221","77.5652845","L0204115017","1","0","1","None","None"
"12.91099837","77.57947264","1000","1993","1993","1851","1851",,"12.919851","77.581039","12.913962","77.633109","0.673","2.366666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_1000_0.html","0",,,"12.920221","77.5652845","L0204115017","0","0","0","None","None"
"12.93518082","77.60104925","1000","2142","2142","1851","1851",,"12.917654","77.597","12.913962","77.633109","1.768","4.85","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_1000_1.html","1",,,"12.920221","77.5652845","L0204115017","1","0","1","None","None"
"12.93642574","77.60723238","1000","2142","2142","1851","1851",,"12.916668","77.606804","12.913962","77.633109","1.767","4.85","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_1000_2.html","2",,,"12.920221","77.5652845","L0204115017","1","0","1","None","None"
"12.89831783","77.61746457","1000","2331","2331","1851","1851",,"12.916257","77.61644","12.913962","77.633109","2.255","8","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0204115017/maps_L0204115017/map_1000_3.html","3",,,"12.920221","77.5652845","L0204115017","1","1","0","None","None"
"12.88897506","77.6112547","500","1174","1174","903","903",,"12.892694","77.59893","12.862016","77.600058","1.365","4.516666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0315181842/maps_L0315181842/map_500_0.html","0",,,"12.90343475","77.60267425","L0315181842","1","0","1","None","None"
"12.88439219","77.61057615","500","1199","1199","903","903",,"12.887951","77.597244","12.862016","77.600058","1.457","4.933333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0315181842/maps_L0315181842/map_500_1.html","1",,,"12.90343475","77.60267425","L0315181842","1","0","1","None","None"
"12.88052354","77.61078832","500","1237","1237","903","903",,"12.882888","77.596245","12.862016","77.600058","1.501","5.566666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0315181842/maps_L0315181842/map_500_2.html","2",,,"12.90343475","77.60267425","L0315181842","1","0","1","None","None"
"12.87680381","77.60624411","500","1174","1174","903","903",,"12.876144","77.595207","12.862016","77.600058","1.364","4.516666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0315181842/maps_L0315181842/map_500_3.html","3",,,"12.90343475","77.60267425","L0315181842","1","0","1","None","None"
"12.87365175","77.60270103","500","1081","1081","903","903",,"12.871689","77.596573","12.862016","77.600058","0.92","2.966666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0315181842/maps_L0315181842/map_500_4.html","4",,,"12.90343475","77.60267425","L0315181842","0","0","0","None","None"
"None","None","250","-1","-1","-1","-1","0","12.93552","77.560982","12.934955","77.557434","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_0.html","0",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.93134023","77.55973255","250","1745","1745","1668","1668","1","12.933054","77.562973","12.934955","77.557434","0.17","1.283333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_1.html","1",,,"12.890114","77.554117","L0323153816","0","0","0","12.919575","77.5653"
"12.93106499","77.56107247","250","1600","1600","1508","1508","0","12.92997","77.563599","12.934955","77.557434","0.019","1.533333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_2.html","2",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"None","None","250","-1","-1","-1","-1","0","12.927385","77.564873","12.934955","77.557434","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_3.html","3",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"None","None","250","1508","1508","1508","1508","0","12.925087","77.564316","12.934955","77.557434","0","0","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_4.html","4",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"None","None","250","1508","1508","1508","1508","0","12.922597","77.565521","12.934955","77.557434","0","0","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_5.html","5",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"None","None","250","-1","-1","-1","-1","1","12.919575","77.5653","12.934955","77.557434","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_6.html","6",,,"12.890114","77.554117","L0323153816","0","0","0","12.919575","77.5653"
"None","None","250","-1","-1","-1","-1","1","12.915892","77.565193","12.934955","77.557434","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_7.html","7",,,"12.890114","77.554117","L0323153816","0","0","0","12.919575","77.5653"
"12.91032572","77.55863942","250","1543","1543","1508","1508","0","12.912518","77.567101","12.934955","77.557434","-0.192","0.583333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_8.html","8",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.91604855","77.55929829","250","1542","1542","1508","1508","0","12.909475","77.566238","12.934955","77.557434","-0.192","0.566666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_9.html","9",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.91197566","77.55884433","250","1542","1542","1508","1508","0","12.907372","77.565094","12.934955","77.557434","-0.192","0.566666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_10.html","10",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"None","None","250","1508","1508","1508","1508","0","12.905025","77.565536","12.934955","77.557434","0","0","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_11.html","11",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.90518277","77.55724343","250","1622","1622","1508","1508","0","12.90194","77.562225","12.934955","77.557434","-0.339","1.9","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_12.html","12",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.89377144","77.56792488","250","1782","1782","1508","1508","0","12.900192","77.560219","12.934955","77.557434","1.295","4.566666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_13.html","13",,,"12.890114","77.554117","L0323153816","1","0","1","12.934442","77.560646"
"12.90060311","77.55403043","250","1634","1634","1508","1508","0","12.897703","77.557549","12.934955","77.557434","-0.362","2.1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_14.html","14",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.89282288","77.55962203","250","1706","1706","1508","1508","0","12.895522","77.555939","12.934955","77.557434","0.56","3.3","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_15.html","15",,,"12.890114","77.554117","L0323153816","1","0","1","12.934442","77.560646"
"None","None","250","-1","-1","-1","-1","1","12.893537","77.554108","12.934955","77.557434","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_250_16.html","16",,,"12.890114","77.554117","L0323153816","0","0","0","12.919575","77.5653"
"12.92780005","77.55512857","500","1867","1867","1668","1668","1","12.930992","77.563744","12.934955","77.557434","0.713","3.316666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_500_0.html","0",,,"12.890114","77.554117","L0323153816","0","0","1","12.919575","77.5653"
"12.92876064","77.55692678","500","1588","1588","1508","1508","0","12.925087","77.564316","12.934955","77.557434","0.822","1.333333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_500_1.html","1",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"None","None","500","-1","-1","-1","-1","1","12.919575","77.5653","12.934955","77.557434","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_500_2.html","2",,,"12.890114","77.554117","L0323153816","0","0","0","12.919575","77.5653"
"12.91331672","77.55884699","500","1542","1542","1508","1508","0","12.912518","77.567101","12.934955","77.557434","-0.192","0.566666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_500_3.html","3",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.91478819","77.55355217","500","1764","1764","1508","1508","0","12.907372","77.565094","12.934955","77.557434","1.233","4.266666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_500_4.html","4",,,"12.890114","77.554117","L0323153816","1","0","1","12.934442","77.560646"
"12.90976948","77.54985953","500","1764","1764","1508","1508","0","12.90194","77.562225","12.934955","77.557434","1.233","4.266666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_500_5.html","5",,,"12.890114","77.554117","L0323153816","0","0","1","12.934442","77.560646"
"12.90233745","77.55437258","500","1595","1595","1508","1508","0","12.89891","77.55864","12.934955","77.557434","-0.459","1.45","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0323153816/maps_L0323153816/map_500_6.html","6",,,"12.890114","77.554117","L0323153816","0","0","0","12.934442","77.560646"
"12.89178772","77.58160139","1000","2764","2764","2487","2487",,"12.896948","77.571892","12.965724","77.599861","1.23","4.616666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0419150021/maps_L0419150021/map_1000_0.html","0",,,"12.883018","77.566536","L0419150021","0","0","1","None","None"
"12.90294387","77.59502963","1000","2855","2855","2487","2487",,"12.904888","77.576706","12.965724","77.599861","0.786","6.133333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0419150021/maps_L0419150021/map_1000_1.html","1",,,"12.883018","77.566536","L0419150021","1","0","1","None","None"
"12.91812821","77.56880615","1000","2649","2649","2487","2487",,"12.913865","77.578964","12.965724","77.599861","1.132","2.7","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0419150021/maps_L0419150021/map_1000_2.html","2",,,"12.883018","77.566536","L0419150021","0","0","0","None","None"
"12.92458295","77.6003305","1000","2464","2464","2487","2487",,"12.926953","77.5802","12.965724","77.599861","0.681","-0.383333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0419150021/maps_L0419150021/map_1000_3.html","3",,,"12.883018","77.566536","L0419150021","0","0","0","None","None"
"12.93157192","77.59991664","1000","2567","2567","2487","2487",,"12.93659","77.584145","12.965724","77.599861","1.197","1.333333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0419150021/maps_L0419150021/map_1000_4.html","4",,,"12.883018","77.566536","L0419150021","0","0","0","None","None"
"12.93473523","77.60117553","1000","2464","2464","2487","2487",,"12.945747","77.586609","12.965724","77.599861","0.681","-0.383333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0419150021/maps_L0419150021/map_1000_5.html","5",,,"12.883018","77.566536","L0419150021","0","0","0","None","None"
"12.95940298","77.57394889","1000","3043","3043","2487","2487",,"12.949733","77.595764","12.965724","77.599861","0.764","9.266666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0419150021/maps_L0419150021/map_1000_6.html","6",,,"12.883018","77.566536","L0419150021","1","1","0","None","None"
"12.92669364","77.57839313","500","2263","2263","2274","2274","0","12.926736","77.583923","12.973083","77.580482","0.153","-0.183333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_500_0.html","0",,,"12.905596","77.582939","L0417200423","0","0","0","12.971958","77.580795"
"12.94350017","77.57320956","500","2293","2293","2274","2274","0","12.943553","77.581505","12.973083","77.580482","0.234","0.316666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_500_1.html","1",,,"12.905596","77.582939","L0417200423","0","0","0","12.971958","77.580795"
"12.95528321","77.57199291","500","2263","2263","2274","2274","0","12.953472","77.580078","12.973083","77.580482","0.678","-0.183333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_500_2.html","2",,,"12.905596","77.582939","L0417200423","0","0","0","12.971958","77.580795"
"12.96271066","77.5765439","500","2221","2221","2274","2274","0","12.960465","77.583549","12.973083","77.580482","0.071","-0.883333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_500_3.html","3",,,"12.905596","77.582939","L0417200423","0","0","0","12.971958","77.580795"
"12.9652887","77.57737315","500","2219","2219","2274","2274","0","12.965571","77.587509","12.973083","77.580482","0.071","-0.916666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_500_4.html","4",,,"12.905596","77.582939","L0417200423","0","0","0","12.971958","77.580795"
"12.92662253","77.5710201","1000","2426","2426","2274","2274","0","12.926736","77.583923","12.973083","77.580482","1.361","2.533333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_1000_0.html","0",,,"12.905596","77.582939","L0417200423","1","0","1","12.971958","77.580795"
"12.94362974","77.60178303","1000","2740","2740","2323","2323","1","12.943553","77.581505","12.973083","77.580482","2.983","6.95","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_1000_1.html","1",,,"12.905596","77.582939","L0417200423","1","0","1","12.972252","77.580032"
"12.95641035","77.56753036","1000","2534","2534","2274","2274","0","12.953472","77.580078","12.973083","77.580482","1.335","4.333333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0417200423/maps_L0417200423/map_1000_2.html","2",,,"12.905596","77.582939","L0417200423","0","0","1","12.971958","77.580795"
"None","None","1000","-1","-1","-1","-1",,"12.945118","77.52887","13.038922","77.52623","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_0.html","0",,,"12.9303345","77.536095","L0418201900","0","0","0","None","None"
"None","None","1000","-1","-1","-1","-1",,"12.95104","77.521194","13.038922","77.52623","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_1.html","1",,,"12.9303345","77.536095","L0418201900","0","0","0","None","None"
"12.97304064","77.53775523","1000","2834","2834","1829","1829",,"12.962051","77.512505","13.038922","77.52623","1.768","16.75","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_2.html","2",,,"12.9303345","77.536095","L0418201900","1","1","0","None","None"
"12.96919676","77.53101758","1000","2889","2889","1829","1829",,"12.974484","77.513397","13.038922","77.52623","2.326","17.66666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_3.html","3",,,"12.9303345","77.536095","L0418201900","0","0","0","None","None"
"12.96581703","77.55860489","1000","3771","3771","1829","1829",,"12.982761","77.517914","13.038922","77.52623","4.917","32.36666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_4.html","4",,,"12.9303345","77.536095","L0418201900","0","0","0","None","None"
"13.00303996","77.50568343","1000","2968","2968","1829","1829",,"12.996206","77.522736","13.038922","77.52623","0.956","18.98333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_5.html","5",,,"12.9303345","77.536095","L0418201900","0","0","0","None","None"
"12.99637011","77.54901415","1000","3061","3061","1829","1829",,"13.005004","77.526741","13.038922","77.52623","1.609","20.53333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_6.html","6",,,"12.9303345","77.536095","L0418201900","0","0","0","None","None"
"None","None","1000","-1","-1","-1","-1",,"13.023282","77.533035","13.038922","77.52623","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0418201900/maps_L0418201900/map_1000_7.html","7",,,"12.9303345","77.536095","L0418201900","0","0","0","None","None"
"None","None","500","-1","-1","-1","-1","0","13.055867","77.558495","13.0632165","77.559258","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_0.html","0",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.03179","77.559471"
"13.05047814","77.55104942","500","2014","2014","1861","1861","1","13.05014","77.557495","13.0632165","77.559258","1.027","2.55","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_1.html","1",,,"13.006691","77.536026","L0424113958_4D35","1","0","1","13.00172","77.539528"
"13.04592787","77.54926789","500","1990","1990","1861","1861","1","13.045697","77.556641","13.0632165","77.559258","0.907","2.15","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_2.html","2",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"13.03643153","77.54277527","500","1920","1920","1861","1861","1","13.037987","77.557442","13.0632165","77.559258","1.102","0.983333333","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_3.html","3",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"None","None","500","-1","-1","-1","-1","0","13.03179","77.559471","13.0632165","77.559258","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_4.html","4",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.03179","77.559471"
"13.02447541","77.54685516","500","2005","2005","1861","1861","1","13.026003","77.557808","13.0632165","77.559258","1.097","2.4","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_5.html","5",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"None","None","500","-1","-1","-1","-1","1","13.020567","77.555878","13.0632165","77.559258","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_6.html","6",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"None","None","500","-1","-1","-1","-1","1","13.015438","77.555328","13.0632165","77.559258","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_7.html","7",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"13.0195044","77.53848689","500","2098","2098","1861","1861","1","13.010857","77.55027","13.0632165","77.559258","0.641","3.95","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_8.html","8",,,"13.006691","77.536026","L0424113958_4D35","1","0","1","13.00172","77.539528"
"13.01915401","77.5319535","500","1990","1990","1861","1861","1","13.008057","77.546455","13.0632165","77.559258","0.717","2.15","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_500_9.html","9",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"None","None","1000","-1","-1","-1","-1","1","13.047887","77.557312","13.0632165","77.559258","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_1000_0.html","0",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"None","None","1000","-1","-1","-1","-1","0","13.037987","77.557442","13.0632165","77.559258","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_1000_1.html","1",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.03179","77.559471"
"None","None","1000","-1","-1","-1","-1","0","13.027683","77.558571","13.0632165","77.559258","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_1000_2.html","2",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.03179","77.559471"
"13.0336694","77.53469366","1000","2057","2057","1861","1861","1","13.018578","77.55761","13.0632165","77.559258","1.926","3.266666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_1000_3.html","3",,,"13.006691","77.536026","L0424113958_4D35","0","0","1","13.00172","77.539528"
"13.02534253","77.53388142","1000","2014","2014","1861","1861","1","13.010857","77.55027","13.0632165","77.559258","0.789","2.55","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0424113958_4D35/maps_L0424113958_4D35/map_1000_4.html","4",,,"13.006691","77.536026","L0424113958_4D35","0","0","0","13.00172","77.539528"
"12.95108234","77.60337775","1000","4660","4660","4653","4653","1","12.965445","77.602806","12.78335925","77.49704575","-0.785","0.116666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0425080947_D174/maps_L0425080947_D174/map_1000_0.html","0",,,"12.955599","77.6138","L0425080947_D174","0","0","0","12.907101","77.57338"
"12.94606814","77.60252247","1000","4663","4663","4653","4653","1","12.962051","77.594101","12.78335925","77.49704575","-0.771","0.166666667","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0425080947_D174/maps_L0425080947_D174/map_1000_1.html","1",,,"12.955599","77.6138","L0425080947_D174","0","0","0","12.907101","77.57338"
"None","None","1000","-1","-1","-1","-1","0","12.955728","77.58567","12.78335925","77.49704575","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0425080947_D174/maps_L0425080947_D174/map_1000_2.html","2",,,"12.955599","77.6138","L0425080947_D174","0","0","0","12.951584","77.583031"
"None","None","1000","-1","-1","-1","-1","0","12.948159","77.58017","12.78335925","77.49704575","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0425080947_D174/maps_L0425080947_D174/map_1000_3.html","3",,,"12.955599","77.6138","L0425080947_D174","0","0","0","12.951584","77.583031"
"None","None","1000","-1","-1","-1","-1","0","12.939878","77.576408","12.78335925","77.49704575","-1","-1","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0425080947_D174/maps_L0425080947_D174/map_1000_4.html","4",,,"12.955599","77.6138","L0425080947_D174","0","0","0","12.951584","77.583031"
"12.92858695","77.60095044","1000","4680","4680","4653","4653","1","12.928351","77.576988","12.78335925","77.49704575","-0.716","0.45","C:/bang_launch1/do_not_touch_this_folder/treat_data/L0425080947_D174/maps_L0425080947_D174/map_1000_5.html","5",,,"12.955599","77.6138","L0425080947_D174","0","0","0","12.907101","77.57338"
