run,obj_vals,opt_converged,opt_runtime,is_best_vec,param_1,param_2,param_3
79,0.06509427212323987,1,83.70829097,0,80.25016546679265,54.50481974969775,16.75286890254767
80,0.06510839864223086,1,63.792714452,0,79.09122104109711,54.07447576734057,16.365847552758144
81,0.06526686128866657,1,99.866112209,0,73.97126684304992,59.10233065886978,16.650638983768932
82,0.06526111164562248,1,107.529562908,0,83.04970031324277,52.52104516372834,16.85018583551784
83,0.06509536609267588,1,97.544287215,0,80.05630909086618,54.270501554384296,16.76193625331768
84,0.06524064147417281,1,112.180230474,0,84.77111977727114,53.301405886246236,16.553641501987826
85,0.06526686128867457,1,64.415591365,0,73.97130375996773,59.10235599786195,16.65063231480739
86,0.06526679778709936,1,82.206893742,0,73.91513099235274,59.03823306570384,16.671417807058056
87,0.06526679354096811,1,63.726317573,0,73.98127766806385,59.139352056944084,16.69397563576049
88,0.06526679526444186,1,87.408301136,0,74.01947244860393,59.14238084586105,16.69820152412114
89,0.0659762239915097,1,22.993449156,0,59.325913309658795,69.61349476611953,20.664105162881842
90,0.06529699063982213,1,81.976463808,0,69.07663806119152,65.32921389656849,17.17112822140823
91,0.06509803147814508,1,79.679600335,0,79.68732376721981,54.05539760964249,16.673877568250038
92,0.06529817145694332,1,30.145688105,0,69.28749269409722,66.19361298131118,17.02751243002417
93,0.06526686128867971,1,71.208243979,0,73.97125513877572,59.102315118423796,16.650600898792398
94,0.06526686128867186,1,82.964320175,0,73.97125976944378,59.10232651604413,16.650630719303575
95,0.06526679331621997,1,58.296492414,0,73.90902743695665,59.053345810946276,16.673200117058204
96,0.06528780219237547,1,100.941691099,0,74.93450005838632,54.58156355771764,18.54585885008567
97,0.06526686128866772,1,66.363321405,0,73.97127402732193,59.102334222929464,16.650639981364197
98,0.0652969906396854,1,77.797016234,0,69.0774856608198,65.33022662801524,17.17148398502252
99,0.06526679395231148,1,75.001695387,0,73.92220369143399,59.047271109120636,16.673536183732416
100,0.06581568082294449,1,35.96281016,0,72.65479370914929,56.13826225401328,9.289882963020752
101,0.06526686128867573,1,67.679004757,0,73.97124987644474,59.10234131735775,16.65061376901336
102,0.06526757489987772,1,68.665369604,0,76.91683205117575,55.67831168214107,19.19083131042129
103,0.06526678538098897,1,61.363850202,0,73.94643715972455,59.09205456835887,16.682998681591823
104,0.06529699064007535,1,64.465095837,0,69.07612857207434,65.32838181154553,17.171388314421762
105,0.06526678744981314,1,98.234922913,0,73.99118279948,59.11984011318593,16.6918380134631
106,0.06526686121774072,1,63.648899334,0,73.9692461902239,59.10200084164265,16.65652955212116
107,0.0652668612886922,1,59.423535817,0,73.97116382605007,59.1022565825601,16.650606010580823
108,0.06718275942757046,1,27.561205323,0,49.764167228791045,62.72316039473002,17.379510077505373
109,0.0659233730156855,1,21.769514783,0,72.52381890970867,56.12824337228313,8.846735878979063
110,0.06526686128866926,1,68.354282774,0,73.97127641312939,59.10234795441169,16.650637288523857
111,0.06526678895553203,1,59.684368052,0,73.92781343925202,59.063714200147025,16.676708594473745
112,0.06526083903006137,1,93.184345048,0,83.06275043204325,52.53952045073509,16.871187200555898
113,0.06528106963652754,1,67.705134236,0,75.19980994141319,57.8644612179201,17.03338246871548
114,0.06511437835752433,1,65.126796124,0,80.54537931393604,53.89420427713064,17.183678998167956
115,0.06510306036440966,1,84.048643422,0,79.4606682400466,54.25699232996922,16.468651278746
116,0.06569872682599977,1,20.484489167,0,74.72472417916516,58.675006936662534,9.596363083271001
117,0.06526679368005092,1,71.538785151,0,73.91245025152666,59.049690026086786,16.67294916582517
118,0.06526686128867541,1,59.054566371,0,73.97131209453052,59.10235773748482,16.650631699908047
119,0.06509280547909178,1,102.056551244,1,80.53585877184142,54.61037076947311,16.848677581425356
120,0.06527465798941033,1,63.783853382,0,76.76369592182247,53.774692924081386,20.179052293024526
