minute,pts_in,pts_out
1169,23.0,15.0
1170,27.0,14.0
1171,24.0,17.0
1172,27.0,19.0
1173,32.0,17.0
1174,32.0,15.0
1175,23.0,22.0
1176,27.0,20.0
1177,27.0,24.0
1178,19.0,23.0
1179,20.0,17.0
1180,23.0,21.0
1181,18.0,24.0
1182,37.0,20.0
1183,20.0,20.0
1184,19.0,27.0
1185,25.0,20.0
1186,24.0,19.0
1187,20.0,23.0
1188,14.0,26.0
1189,32.0,32.0
1190,26.0,20.0
1191,21.0,23.0
1192,33.0,18.0
1193,31.0,9.0
1194,33.0,12.0
1195,27.0,17.0
1196,25.0,23.0
1197,28.0,17.0
1198,28.0,21.0
1199,25.0,24.0
1200,18.0,26.0
1201,44.0,14.0
1202,23.0,17.0
1203,27.0,15.0
1204,28.0,14.0
1205,26.0,17.0
1206,35.0,15.0
1207,34.0,13.0
1208,33.0,11.0
1209,31.0,10.0
1210,26.0,12.0
1211,29.0,20.0
1212,15.0,20.0
1213,22.0,16.0
1214,16.0,17.0
1215,21.0,17.0
1216,23.0,13.0
1217,18.0,17.0
1218,22.0,15.0
1219,21.0,17.0
1220,27.0,21.0
1221,35.0,21.0
1222,26.0,14.0
1223,22.0,16.0
1224,28.0,14.0
1225,27.0,17.0
1226,25.0,12.0
1227,26.0,17.0
1228,30.0,14.0
1229,28.0,18.0
1230,28.0,18.0
1231,25.0,22.0
1232,28.0,23.0
1233,31.0,13.0
1234,35.0,13.0
1235,26.0,18.0
1236,27.0,16.0
1237,31.0,17.0
1238,27.0,18.0
1239,29.0,16.0
1240,23.0,18.0
1241,24.0,16.0
1242,22.0,18.0
1243,24.0,15.0
1244,23.0,8.0
1245,25.0,10.0
1246,18.0,12.0
1247,21.0,14.0
1248,14.0,18.0
1249,11.0,22.0
1250,23.0,16.0
1251,24.0,8.0
1252,28.0,12.0
1253,24.0,11.0
1254,21.0,17.0
1255,23.0,13.0
1256,23.0,10.0
1257,22.0,15.0
1258,20.0,16.0
1259,17.0,11.0
1260,15.0,12.0
1261,19.0,16.0
1262,27.0,11.0
1263,23.0,15.0
1264,22.0,17.0
1265,24.0,18.0
1266,16.0,15.0
1267,19.0,13.0
1268,17.0,14.0
1269,27.0,11.0
1270,26.0,11.0
1271,23.0,4.0
1272,28.0,11.0
1273,24.0,10.0
1274,22.0,10.0
1275,19.0,13.0
1276,14.0,16.0
1277,16.0,10.0
1278,30.0,10.0
1279,20.0,8.0
1280,19.0,11.0
1281,15.0,12.0
1282,15.0,11.0
1283,12.0,16.0
1284,11.0,8.0
1285,18.0,8.0
1286,17.0,13.0
1287,23.0,10.0
1288,17.0,14.0
1289,21.0,12.0
1290,11.0,17.0
1291,14.0,11.0
1292,20.0,7.0
1293,17.0,8.0
1294,14.0,8.0
1295,16.0,10.0
1296,11.0,11.0
1297,8.0,12.0
1298,6.0,4.0
1299,12.0,4.0
1300,7.0,4.0
1301,7.0,6.0
1302,9.0,10.0
1303,9.0,4.0
1304,14.0,10.0
1305,12.0,12.0
1306,16.0,5.0
1307,14.0,10.0
1308,14.0,8.0
1309,15.0,7.0
1310,11.0,6.0
1311,13.0,5.0
1312,16.0,5.0
1313,11.0,8.0
1314,18.0,7.0
1315,19.0,7.0
1316,13.0,16.0
1317,11.0,8.0
1318,13.0,8.0
1319,13.0,12.0
1320,13.0,3.0
1321,21.0,2.0
1322,14.0,2.0
1323,4.0,9.0
1324,9.0,13.0
1325,13.0,12.0
1326,11.0,12.0
1327,10.0,10.0
1328,9.0,12.0
1329,11.0,5.0
1330,7.0,5.0
1331,9.0,8.0
1332,10.0,5.0
1333,13.0,8.0
1334,7.0,4.0
1335,9.0,5.0
1336,6.0,3.0
1337,10.0,3.0
1338,10.0,4.0
1339,5.0,6.0
1340,5.0,7.0
1341,8.0,2.0
1342,10.0,5.0
1343,7.0,4.0
1344,10.0,4.0
1345,5.0,6.0
1346,6.0,8.0
1347,6.0,4.0
1348,7.0,5.0
1349,4.0,3.0
1350,3.0,0.0
1351,3.0,1.0
1352,3.0,3.0
1353,3.0,6.0
1354,3.0,4.0
1355,2.0,2.0
1356,3.0,5.0
1357,5.0,4.0
